schema_name,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,is_primary_key,foreign_keys
public,fin_gateways_config,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_gateways_config_tenant_id_fkey""}]"
public,fin_gateways_config,gateway,3,USER-DEFINED,NO,null,false,null
public,fin_gateways_config,nome,4,text,NO,null,false,null
public,fin_gateways_config,is_producao,5,boolean,YES,false,false,null
public,fin_gateways_config,is_ativo,6,boolean,YES,true,false,null
public,fin_gateways_config,credenciais,7,jsonb,NO,'{}'::jsonb,false,null
public,fin_gateways_config,configuracoes,8,jsonb,YES,'{}'::jsonb,false,null
public,fin_gateways_config,webhooks_config,9,jsonb,YES,'{}'::jsonb,false,null
public,fin_gateways_config,created_at,10,timestamp with time zone,YES,now(),false,null
public,fin_gateways_config,updated_at,11,timestamp with time zone,YES,now(),false,null
public,fin_gateways_config,created_by,12,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_gateways_config_created_by_fkey""}]"
public,fin_lembretes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_lembretes,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_lembretes_tenant_id_fkey""}]"
public,fin_lembretes,duplicata_receber_id,3,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_receber"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_lembretes_duplicata_receber_id_fkey""}]"
public,fin_lembretes,duplicata_pagar_id,4,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_pagar"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_lembretes_duplicata_pagar_id_fkey""}]"
public,fin_lembretes,tipo_lembrete,5,USER-DEFINED,NO,null,false,null
public,fin_lembretes,dias_antecedencia,6,integer,YES,0,false,null
public,fin_lembretes,canais,7,ARRAY,YES,ARRAY['email'::fin_canal_notificacao],false,null
public,fin_lembretes,destinatario_nome,8,character varying,YES,null,false,null
public,fin_lembretes,destinatario_email,9,character varying,YES,null,false,null
public,fin_lembretes,destinatario_telefone,10,character varying,YES,null,false,null
public,fin_lembretes,programado_para,11,timestamp with time zone,NO,null,false,null
public,fin_lembretes,enviado_em,12,timestamp with time zone,YES,null,false,null
public,fin_lembretes,status,13,character varying,YES,'pendente'::character varying,false,null
public,fin_lembretes,erro_mensagem,14,text,YES,null,false,null
public,fin_lembretes,assunto,15,text,YES,null,false,null
public,fin_lembretes,mensagem,16,text,YES,null,false,null
public,fin_lembretes,created_at,17,timestamp with time zone,YES,now(),false,null
public,fin_nf_config,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_nf_config,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_nf_config_tenant_id_fkey""}]"
public,fin_nf_config,provedor,3,text,NO,null,false,null
public,fin_nf_config,ambiente,4,text,NO,'homologacao'::text,false,null
public,fin_nf_config,credenciais,5,jsonb,NO,'{}'::jsonb,false,null
public,fin_nf_config,configuracoes,6,jsonb,YES,'{}'::jsonb,false,null
public,fin_nf_config,created_at,7,timestamp with time zone,YES,now(),false,null
public,fin_nf_config,updated_at,8,timestamp with time zone,YES,now(),false,null
public,fin_notas_fiscais,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_notas_fiscais,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_notas_fiscais_tenant_id_fkey""}]"
public,fin_notas_fiscais,config_id,3,uuid,NO,null,false,"[{""target_table"":""fin_nf_config"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_notas_fiscais_config_id_fkey""}]"
public,fin_notas_fiscais,duplicata_receber_id,4,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_receber"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_notas_fiscais_duplicata_receber_id_fkey""}]"
public,fin_notas_fiscais,numero,5,text,YES,null,false,null
public,fin_notas_fiscais,serie,6,text,YES,null,false,null
public,fin_notas_fiscais,tipo,7,text,NO,null,false,null
public,fin_notas_fiscais,status,8,USER-DEFINED,NO,'rascunho'::nf_status,false,null
public,fin_notas_fiscais,data_emissao,9,timestamp with time zone,YES,null,false,null
public,fin_notas_fiscais,valor_servicos,10,numeric,NO,null,false,null
public,fin_notas_fiscais,valor_deducoes,11,numeric,YES,0,false,null
public,fin_notas_fiscais,valor_iss,12,numeric,YES,0,false,null
public,fin_notas_fiscais,aliquota_iss,13,numeric,YES,0,false,null
public,fin_notas_fiscais,base_calculo,14,numeric,YES,null,false,null
public,fin_notas_fiscais,discriminacao,15,text,YES,null,false,null
public,fin_notas_fiscais,tomador_id,16,uuid,YES,null,false,"[{""target_table"":""clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_notas_fiscais_tomador_id_fkey""}]"
public,fin_notas_fiscais,tomador_dados,17,jsonb,NO,'{}'::jsonb,false,null
public,fin_notas_fiscais,items,18,jsonb,NO,'[]'::jsonb,false,null
public,fin_notas_fiscais,response_data,19,jsonb,YES,'{}'::jsonb,false,null
public,fin_notas_fiscais,error_data,20,jsonb,YES,'{}'::jsonb,false,null
public,fin_notas_fiscais,xml_nota,21,text,YES,null,false,null
public,fin_notas_fiscais,pdf_url,22,text,YES,null,false,null
public,fin_notas_fiscais,created_at,23,timestamp with time zone,YES,now(),false,null
public,fin_notas_fiscais,updated_at,24,timestamp with time zone,YES,now(),false,null
public,fin_notas_fiscais,canceled_at,25,timestamp with time zone,YES,null,false,null
public,fin_notas_fiscais,created_by,26,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_notas_fiscais_created_by_fkey""}]"
public,fin_parcelas,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_parcelas,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_parcelas_tenant_id_fkey""}]"
public,fin_parcelas,duplicata_receber_id,3,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_receber"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_parcelas_duplicata_receber_id_fkey""}]"
public,fin_parcelas,duplicata_pagar_id,4,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_pagar"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_parcelas_duplicata_pagar_id_fkey""}]"
public,fin_parcelas,numero_parcela,5,integer,NO,null,false,null
public,fin_parcelas,valor,6,numeric,NO,null,false,null
public,fin_parcelas,valor_pago,7,numeric,YES,0,false,null
public,fin_parcelas,data_vencimento,8,date,NO,null,false,null
public,fin_parcelas,data_pagamento,9,date,YES,null,false,null
public,fin_parcelas,status,10,USER-DEFINED,YES,'aberta'::fin_status_duplicata,false,null
public,fin_parcelas,observacoes,11,text,YES,null,false,null
public,fin_parcelas,created_at,12,timestamp with time zone,YES,now(),false,null
public,fin_parcelas,updated_at,13,timestamp with time zone,YES,now(),false,null
public,fin_plano_contas,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_plano_contas,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_plano_contas_tenant_id_fkey""}]"
public,fin_plano_contas,codigo,3,text,NO,null,false,null
public,fin_plano_contas,nome,4,text,NO,null,false,null
public,fin_plano_contas,tipo,5,text,NO,null,false,null
public,fin_plano_contas,nivel,6,integer,NO,null,false,null
public,fin_plano_contas,conta_pai_id,7,uuid,YES,null,false,"[{""target_table"":""fin_plano_contas"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_plano_contas_conta_pai_id_fkey""}]"
public,fin_plano_contas,aceita_lancamento,8,boolean,YES,true,false,null
public,fin_plano_contas,ativo,9,boolean,YES,true,false,null
public,fin_plano_contas,created_at,10,timestamp with time zone,YES,now(),false,null
public,fin_projecoes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_projecoes,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_projecoes_tenant_id_fkey""}]"
public,fin_projecoes,marca,3,text,NO,null,false,null
public,fin_projecoes,mes_referencia,4,date,NO,null,false,null
public,fin_projecoes,receita_prevista,5,numeric,YES,0,false,null
public,fin_projecoes,despesa_prevista,6,numeric,YES,0,false,null
public,fin_projecoes,saldo_previsto,7,numeric,YES,null,false,null
public,fin_projecoes,receita_realizada,8,numeric,YES,0,false,null
public,fin_projecoes,despesa_realizada,9,numeric,YES,0,false,null
public,fin_projecoes,saldo_realizado,10,numeric,YES,null,false,null
public,fin_projecoes,cenario,11,text,YES,'realista'::text,false,null
public,fin_projecoes,observacoes,12,text,YES,null,false,null
public,fin_projecoes,metadata,13,jsonb,YES,'{}'::jsonb,false,null
public,fin_projecoes,created_at,14,timestamp with time zone,YES,now(),false,null
public,fin_projecoes,updated_at,15,timestamp with time zone,YES,now(),false,null
public,fin_receitas,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_receitas,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_receitas_tenant_id_fkey""}]"
public,fin_receitas,marca,3,text,NO,null,false,null
public,fin_receitas,descricao,4,text,NO,null,false,null
public,fin_receitas,categoria_id,5,uuid,YES,null,false,"[{""target_table"":""fin_categorias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_categoria_id_fkey""}]"
public,fin_receitas,valor,6,numeric,NO,null,false,null
public,fin_receitas,moeda,7,text,NO,'BRL'::text,false,null
public,fin_receitas,taxa_cambio,8,numeric,YES,1,false,null
public,fin_receitas,valor_brl,9,numeric,YES,null,false,null
public,fin_receitas,tipo_receita,10,text,NO,null,false,null
public,fin_receitas,cliente_id,11,uuid,YES,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_cliente_id_fkey""}]"
public,fin_receitas,orcamento_id,12,uuid,YES,null,false,"[{""target_table"":""noro_orcamentos"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_orcamento_id_fkey""}]"
public,fin_receitas,pedido_id,13,uuid,YES,null,false,"[{""target_table"":""noro_pedidos"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_pedido_id_fkey""}]"
public,fin_receitas,status,14,text,NO,'pendente'::text,false,null
public,fin_receitas,data_vencimento,15,date,NO,null,false,null
public,fin_receitas,data_pagamento,16,date,YES,null,false,null
public,fin_receitas,data_competencia,17,date,NO,null,false,null
public,fin_receitas,forma_pagamento,18,text,YES,null,false,null
public,fin_receitas,gateway_pagamento,19,text,YES,null,false,null
public,fin_receitas,transaction_id,20,text,YES,null,false,null
public,fin_receitas,conta_bancaria_id,21,uuid,YES,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_conta_bancaria_id_fkey""}]"
public,fin_receitas,possui_comissao,22,boolean,YES,false,false,null
public,fin_receitas,valor_comissao,23,numeric,YES,null,false,null
public,fin_receitas,percentual_comissao,24,numeric,YES,null,false,null
public,fin_receitas,fornecedor_comissao_id,25,uuid,YES,null,false,"[{""target_table"":""noro_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_fornecedor_comissao_id_fkey""}]"
public,fin_receitas,recorrente,26,boolean,YES,false,false,null
public,fin_receitas,frequencia_recorrencia,27,text,YES,null,false,null
public,fin_receitas,proximo_vencimento,28,date,YES,null,false,null
public,fin_receitas,nota_fiscal,29,text,YES,null,false,null
public,fin_receitas,recibo_url,30,text,YES,null,false,null
public,fin_receitas,observacoes,31,text,YES,null,false,null
public,fin_receitas,created_by,32,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_created_by_fkey""}]"
public,fin_receitas,updated_by,33,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_receitas_updated_by_fkey""}]"
public,fin_receitas,created_at,34,timestamp with time zone,YES,now(),false,null
public,fin_receitas,updated_at,35,timestamp with time zone,YES,now(),false,null
public,fin_regras_comissao,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_regras_comissao,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_regras_comissao_tenant_id_fkey""}]"
public,fin_regras_comissao,tipo,3,USER-DEFINED,NO,null,false,null
public,fin_regras_comissao,produto_id,4,uuid,YES,null,false,null
public,fin_regras_comissao,fornecedor_id,5,uuid,YES,null,false,"[{""target_table"":""fin_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_regras_comissao_fornecedor_id_fkey""}]"
public,fin_regras_comissao,percentual,6,numeric,YES,null,false,null
public,fin_regras_comissao,valor_fixo,7,numeric,YES,null,false,null
public,fin_regras_comissao,faixa_inicial,8,numeric,YES,null,false,null
public,fin_regras_comissao,faixa_final,9,numeric,YES,null,false,null
public,fin_regras_comissao,ativo,10,boolean,YES,true,false,null
public,fin_regras_comissao,observacoes,11,text,YES,null,false,null
public,fin_regras_comissao,created_at,12,timestamp with time zone,YES,now(),false,null
public,fin_regras_comissao,updated_at,13,timestamp with time zone,YES,now(),false,null
public,fin_regras_conciliacao,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_regras_conciliacao,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_regras_conciliacao_tenant_id_fkey""}]"
public,fin_regras_conciliacao,nome,3,text,NO,null,false,null
public,fin_regras_conciliacao,descricao,4,text,YES,null,false,null
public,fin_regras_conciliacao,tipo_movimento,5,text,NO,null,false,null
public,fin_regras_conciliacao,padrao_descricao,6,text,YES,null,false,null
public,fin_regras_conciliacao,categoria_id,7,uuid,YES,null,false,"[{""target_table"":""fin_categorias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_regras_conciliacao_categoria_id_fkey""}]"
public,fin_regras_conciliacao,fornecedor_id,8,uuid,YES,null,false,"[{""target_table"":""fin_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_regras_conciliacao_fornecedor_id_fkey""}]"
public,fin_regras_conciliacao,centro_custo_id,9,uuid,YES,null,false,"[{""target_table"":""fin_centros_custo"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_regras_conciliacao_centro_custo_id_fkey""}]"
public,fin_regras_conciliacao,is_ativo,10,boolean,YES,true,false,null
public,fin_regras_conciliacao,created_by,11,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_regras_conciliacao_created_by_fkey""}]"
public,fin_regras_conciliacao,created_at,12,timestamp with time zone,YES,now(),false,null
public,fin_regras_conciliacao,updated_at,13,timestamp with time zone,YES,now(),false,null
public,fin_relatorios_config,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_relatorios_config,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_relatorios_config_tenant_id_fkey""}]"
public,fin_relatorios_config,tipo_relatorio,3,text,NO,null,false,null
public,fin_relatorios_config,periodicidade,4,USER-DEFINED,NO,'mensal'::periodo_relatorio,false,null
public,fin_relatorios_config,categorias_receita,5,ARRAY,YES,'{}'::uuid[],false,null
public,fin_relatorios_config,categorias_despesa,6,ARRAY,YES,'{}'::uuid[],false,null
public,fin_relatorios_config,centro_custo_ids,7,ARRAY,YES,'{}'::uuid[],false,null
public,fin_relatorios_config,is_ativo,8,boolean,YES,true,false,null
public,fin_relatorios_config,metadata,9,jsonb,YES,'{}'::jsonb,false,null
public,fin_relatorios_config,created_at,10,timestamp with time zone,YES,now(),false,null
public,fin_relatorios_config,created_by,11,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_relatorios_config_created_by_fkey""}]"
public,fin_repasses_automacao,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_repasses_automacao,split_id,2,uuid,NO,null,false,"[{""target_table"":""fin_comissoes_split"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_repasses_automacao_split_id_fkey""}]"
public,fin_repasses_automacao,status,3,USER-DEFINED,YES,'pendente'::fin_status_comissao,false,null
public,fin_repasses_automacao,data_agendada,4,date,YES,null,false,null
public,fin_repasses_automacao,data_executada,5,date,YES,null,false,null
public,fin_repasses_automacao,comprovante_url,6,text,YES,null,false,null
public,fin_repasses_automacao,observacoes,7,text,YES,null,false,null
public,fin_repasses_automacao,created_at,8,timestamp with time zone,YES,now(),false,null
public,fin_repasses_automacao,updated_at,9,timestamp with time zone,YES,now(),false,null
public,fin_transacoes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_transacoes,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_transacoes_tenant_id_fkey""}]"
public,fin_transacoes,marca,3,text,NO,null,false,null
public,fin_transacoes,tipo,4,text,NO,null,false,null
public,fin_transacoes,descricao,5,text,NO,null,false,null
public,fin_transacoes,valor,6,numeric,NO,null,false,null
public,fin_transacoes,moeda,7,text,NO,'BRL'::text,false,null
public,fin_transacoes,conta_origem_id,8,uuid,YES,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_conta_origem_id_fkey""}]"
public,fin_transacoes,conta_destino_id,9,uuid,YES,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_conta_destino_id_fkey""}]"
public,fin_transacoes,receita_id,10,uuid,YES,null,false,"[{""target_table"":""fin_receitas"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_receita_id_fkey""}]"
public,fin_transacoes,despesa_id,11,uuid,YES,null,false,"[{""target_table"":""fin_despesas"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_despesa_id_fkey""}]"
public,fin_transacoes,categoria_id,12,uuid,YES,null,false,"[{""target_table"":""fin_categorias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_categoria_id_fkey""}]"
public,fin_transacoes,data_transacao,13,date,NO,CURRENT_DATE,false,null
public,fin_transacoes,data_competencia,14,date,NO,CURRENT_DATE,false,null
public,fin_transacoes,status,15,text,NO,'efetivada'::text,false,null
public,fin_transacoes,observacoes,16,text,YES,null,false,null
public,fin_transacoes,metadata,17,jsonb,YES,'{}'::jsonb,false,null
public,fin_transacoes,created_by,18,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_transacoes_created_by_fkey""}]"
public,fin_transacoes,created_at,19,timestamp with time zone,YES,now(),false,null
public,fin_utilizacoes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_utilizacoes,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_utilizacoes_tenant_id_fkey""}]"
public,fin_utilizacoes,adiantamento_id,3,uuid,YES,null,false,"[{""target_table"":""fin_adiantamentos"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_utilizacoes_adiantamento_id_fkey""}]"
public,fin_utilizacoes,credito_id,4,uuid,YES,null,false,"[{""target_table"":""fin_creditos"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_utilizacoes_credito_id_fkey""}]"
public,fin_utilizacoes,duplicata_pagar_id,5,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_pagar"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_utilizacoes_duplicata_pagar_id_fkey""}]"
public,fin_utilizacoes,valor_utilizado,6,numeric,NO,null,false,null
public,fin_utilizacoes,data_utilizacao,7,date,NO,null,false,null
public,fin_utilizacoes,observacoes,8,text,YES,null,false,null
public,fin_utilizacoes,created_by,9,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_utilizacoes_created_by_fkey""}]"
public,fin_utilizacoes,created_at,10,timestamp with time zone,YES,now(),false,null
public,knowledge_base_articles,id,1,uuid,NO,gen_random_uuid(),true,null
public,knowledge_base_articles,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""knowledge_base_articles_tenant_id_fkey""}]"
public,knowledge_base_articles,title,3,text,NO,null,false,null
public,knowledge_base_articles,slug,4,text,NO,null,false,null
public,knowledge_base_articles,content,5,text,NO,null,false,null
public,knowledge_base_articles,excerpt,6,text,YES,null,false,null
public,knowledge_base_articles,category,7,text,NO,null,false,null
public,knowledge_base_articles,subcategory,8,text,YES,null,false,null
public,knowledge_base_articles,tags,9,ARRAY,YES,ARRAY[]::text[],false,null
public,knowledge_base_articles,icon,10,text,YES,null,false,null
public,knowledge_base_articles,color,11,text,YES,null,false,null
public,knowledge_base_articles,meta_description,12,text,YES,null,false,null
public,knowledge_base_articles,meta_keywords,13,ARRAY,YES,null,false,null
public,knowledge_base_articles,display_order,14,integer,YES,0,false,null
public,knowledge_base_articles,published,15,boolean,YES,true,false,null
public,knowledge_base_articles,featured,16,boolean,YES,false,false,null
public,knowledge_base_articles,view_count,17,integer,YES,0,false,null
public,knowledge_base_articles,helpful_count,18,integer,YES,0,false,null
public,knowledge_base_articles,not_helpful_count,19,integer,YES,0,false,null
public,knowledge_base_articles,read_time_minutes,20,integer,YES,null,false,null
public,knowledge_base_articles,related_articles,21,ARRAY,YES,ARRAY[]::uuid[],false,null
public,knowledge_base_articles,author_id,22,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""knowledge_base_articles_author_id_fkey""}]"
public,knowledge_base_articles,created_at,23,timestamp with time zone,YES,now(),false,null
public,knowledge_base_articles,updated_at,24,timestamp with time zone,YES,now(),false,null
public,knowledge_base_articles,published_at,25,timestamp with time zone,YES,null,false,null
public,leads,id,1,uuid,NO,gen_random_uuid(),true,null
public,leads,name,2,text,NO,null,false,null
public,leads,email,3,text,NO,null,false,null
public,leads,phone,4,text,YES,null,false,null
public,leads,company,5,text,YES,null,false,null
public,leads,interest,6,text,YES,null,false,null
public,leads,message,7,text,YES,null,false,null
public,leads,source,8,text,YES,'website'::text,false,null
public,leads,status,9,text,YES,'new'::text,false,null
public,leads,tenant_id,10,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""leads_tenant_id_fkey""}]"
public,leads,assigned_to,11,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""leads_assigned_to_fkey""}]"
public,leads,last_contact_at,12,timestamp with time zone,YES,null,false,null
public,leads,converted_at,13,timestamp with time zone,YES,null,false,null
public,leads,notes,14,text,YES,null,false,null
public,leads,metadata,15,jsonb,YES,'{}'::jsonb,false,null
public,leads,created_at,16,timestamp with time zone,YES,now(),false,null
public,leads,updated_at,17,timestamp with time zone,YES,now(),false,null
public,markups,id,1,uuid,NO,gen_random_uuid(),true,null
public,markups,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""markups_tenant_id_fkey""}]"
public,markups,tipo_produto,3,character varying,NO,null,false,null
public,markups,nome,4,character varying,NO,null,false,null
public,markups,descricao,5,text,YES,null,false,null
public,markups,tipo_markup,6,USER-DEFINED,NO,null,false,null
public,markups,valor_markup,7,numeric,NO,null,false,null
public,markups,moeda,8,USER-DEFINED,NO,null,false,null
public,markups,ativo,9,boolean,NO,true,false,null
public,markups,ordem,10,integer,NO,null,false,null
public,markups,metadados,11,jsonb,YES,null,false,null
public,markups,created_by,12,uuid,NO,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""markups_created_by_fkey""}]"
public,markups,created_at,13,timestamp with time zone,NO,now(),false,null
public,markups,updated_at,14,timestamp with time zone,NO,now(),false,null
public,messages,id,1,uuid,NO,gen_random_uuid(),true,null
public,messages,conversation_id,2,uuid,NO,null,false,"[{""target_table"":""conversations"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""messages_conversation_id_fkey""}]"
public,messages,sender,3,text,NO,null,false,null
public,messages,sender_id,4,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""messages_sender_id_fkey""}]"
public,messages,sender_name,5,text,YES,null,false,null
public,messages,message,6,text,NO,null,false,null
public,messages,message_type,7,text,YES,'text'::text,false,null
public,messages,attachments,8,jsonb,YES,'[]'::jsonb,false,null
public,messages,metadata,9,jsonb,YES,'{}'::jsonb,false,null
public,messages,read,10,boolean,YES,false,false,null
public,messages,read_at,11,timestamp with time zone,YES,null,false,null
public,messages,created_at,12,timestamp with time zone,YES,now(),false,null
public,messages,updated_at,13,timestamp with time zone,YES,now(),false,null
public,noro_audit_log,id,1,uuid,NO,uuid_generate_v4(),true,null
public,noro_audit_log,user_id,2,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_audit_log_user_id_fkey""}]"
public,noro_audit_log,acao,3,character varying,NO,null,false,null
public,noro_audit_log,entidade,4,character varying,NO,null,false,null
public,noro_audit_log,entidade_id,5,uuid,YES,null,false,null
public,noro_audit_log,descricao,6,text,YES,null,false,null
public,noro_audit_log,ip_address,7,inet,YES,null,false,null
public,noro_audit_log,user_agent,8,text,YES,null,false,null
public,noro_audit_log,dados_anteriores,9,jsonb,YES,null,false,null
public,noro_audit_log,dados_novos,10,jsonb,YES,null,false,null
public,noro_audit_log,created_at,11,timestamp without time zone,YES,now(),false,null
public,noro_campanhas,id,1,uuid,NO,uuid_generate_v4(),true,null
public,noro_campanhas,nome,2,character varying,NO,null,false,null
public,noro_campanhas,assunto,3,character varying,NO,null,false,null
public,noro_campanhas,conteudo_html,4,text,NO,null,false,null
public,noro_campanhas,status,5,character varying,YES,'rascunho'::character varying,false,null
public,noro_campanhas,segmento,6,jsonb,YES,null,false,null
public,noro_campanhas,total_destinatarios,7,integer,YES,null,false,null
public,noro_campanhas,total_enviados,8,integer,YES,0,false,null
public,noro_campanhas,total_abertos,9,integer,YES,0,false,null
public,noro_campanhas,total_cliques,10,integer,YES,0,false,null
public,noro_campanhas,agendado_para,11,timestamp without time zone,YES,null,false,null
public,noro_campanhas,enviado_em,12,timestamp without time zone,YES,null,false,null
public,noro_campanhas,created_by,13,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_campanhas_created_by_fkey""}]"
public,noro_campanhas,created_at,14,timestamp without time zone,YES,now(),false,null
public,noro_clientes,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes,nome,2,character varying,NO,null,false,null
public,noro_clientes,email,3,character varying,YES,null,false,null
public,noro_clientes,telefone,4,character varying,YES,null,false,null
public,noro_clientes,whatsapp,5,character varying,YES,null,false,null
public,noro_clientes,cpf,6,character varying,YES,null,false,null
